index name x y z l
429 EElayerCell_04.0030.2 -0.969948 -5.04 17.6575 4
430 EElayerCell_04.0031.2 0.969948 6.16 17.6575 4
431 EElayerCell_04.0032.2 0.969948 -6.16 17.6575 4
432 EElayerCell_04.0033.2 -0.969948 6.16 17.6575 4
433 EElayerCell_04.0034.2 -0.969948 -6.16 17.6575 4
434 EElayerCell_04.0035.2 1.9399 0 17.6575 4
435 EElayerCell_04.0036.2 -1.9399 0 17.6575 4
436 EElayerCell_04.0037.2 1.9399 1.12 17.6575 4
437 EElayerCell_04.0038.2 1.9399 -1.12 17.6575 4
438 EElayerCell_04.0039.2 -1.9399 1.12 17.6575 4
439 EElayerCell_04.0040.2 -1.9399 -1.12 17.6575 4
440 EElayerCell_04.0041.2 1.9399 2.24 17.6575 4
441 EElayerCell_04.0042.2 1.9399 -2.24 17.6575 4
442 EElayerCell_04.0043.2 -1.9399 2.24 17.6575 4
443 EElayerCell_04.0044.2 -1.9399 -2.24 17.6575 4
444 EElayerCell_04.0045.2 1.9399 3.36 17.6575 4
445 EElayerCell_04.0046.2 1.9399 -3.36 17.6575 4
446 EElayerCell_04.0047.2 -1.9399 3.36 17.6575 4
447 EElayerCell_04.0048.2 -1.9399 -3.36 17.6575 4
448 EElayerCell_04.0049.2 1.9399 4.48 17.6575 4
449 EElayerCell_04.0050.2 1.9399 -4.48 17.6575 4
450 EElayerCell_04.0051.2 -1.9399 4.48 17.6575 4
451 EElayerCell_04.0052.2 -1.9399 -4.48 17.6575 4
452 EElayerCell_04.0053.2 1.9399 5.6 17.6575 4
453 EElayerCell_04.0054.2 1.9399 -5.6 17.6575 4
454 EElayerCell_04.0055.2 -1.9399 5.6 17.6575 4
455 EElayerCell_04.0056.2 -1.9399 -5.6 17.6575 4
456 EElayerCell_04.0057.2 2.90985 0.56 17.6575 4
457 EElayerCell_04.0058.2 2.90985 -0.56 17.6575 4
458 EElayerCell_04.0059.2 -2.90985 0.56 17.6575 4
459 EElayerCell_04.0060.2 -2.90985 -0.56 17.6575 4
460 EElayerCell_04.0061.2 2.90985 1.68 17.6575 4
461 EElayerCell_04.0062.2 2.90985 -1.68 17.6575 4
462 EElayerCell_04.0063.2 -2.90985 1.68 17.6575 4
463 EElayerCell_04.0064.2 -2.90985 -1.68 17.6575 4
464 EElayerCell_04.0065.2 2.90985 2.8 17.6575 4
465 EElayerCell_04.0066.2 2.90985 -2.8 17.6575 4
466 EElayerCell_04.0067.2 -2.90985 2.8 17.6575 4
467 EElayerCell_04.0068.2 -2.90985 -2.8 17.6575 4
468 EElayerCell_04.0069.2 2.90985 3.92 17.6575 4
469 EElayerCell_04.0070.2 2.90985 -3.92 17.6575 4
470 EElayerCell_04.0071.2 -2.90985 3.92 17.6575 4
471 EElayerCell_04.0072.2 -2.90985 -3.92 17.6575 4
472 EElayerCell_04.0073.2 2.90985 5.04 17.6575 4
473 EElayerCell_04.0074.2 2.90985 -5.04 17.6575 4
474 EElayerCell_04.0075.2 -2.90985 5.04 17.6575 4
475 EElayerCell_04.0076.2 -2.90985 -5.04 17.6575 4
476 EElayerCell_04.0077.2 2.90985 6.16 17.6575 4
477 EElayerCell_04.0078.2 2.90985 -6.16 17.6575 4
478 EElayerCell_04.0079.2 -2.90985 6.16 17.6575 4
479 EElayerCell_04.0080.2 -2.90985 -6.16 17.6575 4
480 EElayerCell_04.0081.2 3.87979 0 17.6575 4
481 EElayerCell_04.0082.2 -3.87979 0 17.6575 4
482 EElayerCell_04.0083.2 3.87979 1.12 17.6575 4
483 EElayerCell_04.0084.2 3.87979 -1.12 17.6575 4
484 EElayerCell_04.0085.2 -3.87979 1.12 17.6575 4
485 EElayerCell_04.0086.2 -3.87979 -1.12 17.6575 4
486 EElayerCell_04.0087.2 3.87979 2.24 17.6575 4
487 EElayerCell_04.0088.2 3.87979 -2.24 17.6575 4
488 EElayerCell_04.0089.2 -3.87979 2.24 17.6575 4
489 EElayerCell_04.0090.2 -3.87979 -2.24 17.6575 4
490 EElayerCell_04.0091.2 3.87979 3.36 17.6575 4
491 EElayerCell_04.0092.2 3.87979 -3.36 17.6575 4
492 EElayerCell_04.0093.2 -3.87979 3.36 17.6575 4
493 EElayerCell_04.0094.2 -3.87979 -3.36 17.6575 4
494 EElayerCell_04.0095.2 3.87979 4.48 17.6575 4
495 EElayerCell_04.0096.2 3.87979 -4.48 17.6575 4
496 EElayerCell_04.0097.2 -3.87979 4.48 17.6575 4
497 EElayerCell_04.0098.2 -3.87979 -4.48 17.6575 4
498 EElayerCell_04.0099.2 3.87979 5.6 17.6575 4
499 EElayerCell_04.0100.2 3.87979 -5.6 17.6575 4
500 EElayerCell_04.0101.2 -3.87979 5.6 17.6575 4
501 EElayerCell_04.0102.2 -3.87979 -5.6 17.6575 4
502 EElayerCell_04.0103.2 4.84974 0.56 17.6575 4
503 EElayerCell_04.0104.2 4.84974 -0.56 17.6575 4
504 EElayerCell_04.0105.2 -4.84974 0.56 17.6575 4
505 EElayerCell_04.0106.2 -4.84974 -0.56 17.6575 4
506 EElayerCell_04.0107.2 4.84974 1.68 17.6575 4
507 EElayerCell_04.0108.2 4.84974 -1.68 17.6575 4
508 EElayerCell_04.0109.2 -4.84974 1.68 17.6575 4
509 EElayerCell_04.0110.2 -4.84974 -1.68 17.6575 4
510 EElayerCell_04.0111.2 4.84974 2.8 17.6575 4
511 EElayerCell_04.0112.2 4.84974 -2.8 17.6575 4
512 EElayerCell_04.0113.2 -4.84974 2.8 17.6575 4
513 EElayerCell_04.0114.2 -4.84974 -2.8 17.6575 4
514 EElayerCell_04.0115.2 4.84974 3.92 17.6575 4
515 EElayerCell_04.0116.2 4.84974 -3.92 17.6575 4
516 EElayerCell_04.0117.2 -4.84974 3.92 17.6575 4
517 EElayerCell_04.0118.2 -4.84974 -3.92 17.6575 4
518 EElayerCell_04.0119.2 5.81969 0 17.6575 4
519 EElayerCell_04.0120.2 -5.81969 0 17.6575 4
520 EElayerCell_04.0121.2 5.81969 1.12 17.6575 4
521 EElayerCell_04.0122.2 5.81969 -1.12 17.6575 4
522 EElayerCell_04.0123.2 -5.81969 1.12 17.6575 4
523 EElayerCell_04.0124.2 -5.81969 -1.12 17.6575 4
524 EElayerCell_04.0125.2 5.81969 2.24 17.6575 4
525 EElayerCell_04.0126.2 5.81969 -2.24 17.6575 4
526 EElayerCell_04.0127.2 -5.81969 2.24 17.6575 4
527 EElayerCell_04.0128.2 -5.81969 -2.24 17.6575 4
528 EElayerCell_04.0129.2 6.78964 0.56 17.6575 4
529 EElayerCell_04.0130.2 6.78964 -0.56 17.6575 4
530 EElayerCell_04.0131.2 -6.78964 0.56 17.6575 4
531 EElayerCell_04.0132.2 -6.78964 -0.56 17.6575 4
532 EElayerCell_05.0000.2 0 0 19.6725 5
533 EElayerCell_05.0001.2 0 1.12 19.6725 5
534 EElayerCell_05.0002.2 0 -1.12 19.6725 5
535 EElayerCell_05.0003.2 0 2.24 19.6725 5
536 EElayerCell_05.0004.2 0 -2.24 19.6725 5
537 EElayerCell_05.0005.2 0 3.36 19.6725 5
538 EElayerCell_05.0006.2 0 -3.36 19.6725 5
539 EElayerCell_05.0007.2 0 4.48 19.6725 5
540 EElayerCell_05.0008.2 0 -4.48 19.6725 5
541 EElayerCell_05.0009.2 0 5.6 19.6725 5
542 EElayerCell_05.0010.2 0 -5.6 19.6725 5
543 EElayerCell_05.0011.2 0.969948 0.56 19.6725 5
544 EElayerCell_05.0012.2 0.969948 -0.56 19.6725 5
545 EElayerCell_05.0013.2 -0.969948 0.56 19.6725 5
546 EElayerCell_05.0014.2 -0.969948 -0.56 19.6725 5
547 EElayerCell_05.0015.2 0.969948 1.68 19.6725 5
548 EElayerCell_05.0016.2 0.969948 -1.68 19.6725 5
549 EElayerCell_05.0017.2 -0.969948 1.68 19.6725 5
550 EElayerCell_05.0018.2 -0.969948 -1.68 19.6725 5
551 EElayerCell_05.0019.2 0.969948 2.8 19.6725 5
552 EElayerCell_05.0020.2 0.969948 -2.8 19.6725 5
553 EElayerCell_05.0021.2 -0.969948 2.8 19.6725 5
554 EElayerCell_05.0022.2 -0.969948 -2.8 19.6725 5
555 EElayerCell_05.0023.2 0.969948 3.92 19.6725 5
556 EElayerCell_05.0024.2 0.969948 -3.92 19.6725 5
557 EElayerCell_05.0025.2 -0.969948 3.92 19.6725 5
558 EElayerCell_05.0026.2 -0.969948 -3.92 19.6725 5
559 EElayerCell_05.0027.2 0.969948 5.04 19.6725 5
560 EElayerCell_05.0028.2 0.969948 -5.04 19.6725 5
561 EElayerCell_05.0029.2 -0.969948 5.04 19.6725 5
562 EElayerCell_05.0030.2 -0.969948 -5.04 19.6725 5
563 EElayerCell_05.0031.2 0.969948 6.16 19.6725 5
564 EElayerCell_05.0032.2 0.969948 -6.16 19.6725 5
565 EElayerCell_05.0033.2 -0.969948 6.16 19.6725 5
566 EElayerCell_05.0034.2 -0.969948 -6.16 19.6725 5
567 EElayerCell_05.0035.2 1.9399 0 19.6725 5
568 EElayerCell_05.0036.2 -1.9399 0 19.6725 5
569 EElayerCell_05.0037.2 1.9399 1.12 19.6725 5
570 EElayerCell_05.0038.2 1.9399 -1.12 19.6725 5
571 EElayerCell_05.0039.2 -1.9399 1.12 19.6725 5
572 EElayerCell_05.0040.2 -1.9399 -1.12 19.6725 5
573 EElayerCell_05.0041.2 1.9399 2.24 19.6725 5
574 EElayerCell_05.0042.2 1.9399 -2.24 19.6725 5
575 EElayerCell_05.0043.2 -1.9399 2.24 19.6725 5
576 EElayerCell_05.0044.2 -1.9399 -2.24 19.6725 5
577 EElayerCell_05.0045.2 1.9399 3.36 19.6725 5
578 EElayerCell_05.0046.2 1.9399 -3.36 19.6725 5
579 EElayerCell_05.0047.2 -1.9399 3.36 19.6725 5
580 EElayerCell_05.0048.2 -1.9399 -3.36 19.6725 5
581 EElayerCell_05.0049.2 1.9399 4.48 19.6725 5
582 EElayerCell_05.0050.2 1.9399 -4.48 19.6725 5
583 EElayerCell_05.0051.2 -1.9399 4.48 19.6725 5
584 EElayerCell_05.0052.2 -1.9399 -4.48 19.6725 5
585 EElayerCell_05.0053.2 1.9399 5.6 19.6725 5
586 EElayerCell_05.0054.2 1.9399 -5.6 19.6725 5
587 EElayerCell_05.0055.2 -1.9399 5.6 19.6725 5
588 EElayerCell_05.0056.2 -1.9399 -5.6 19.6725 5
589 EElayerCell_05.0057.2 2.90985 0.56 19.6725 5
590 EElayerCell_05.0058.2 2.90985 -0.56 19.6725 5
591 EElayerCell_05.0059.2 -2.90985 0.56 19.6725 5
592 EElayerCell_05.0060.2 -2.90985 -0.56 19.6725 5
593 EElayerCell_05.0061.2 2.90985 1.68 19.6725 5
594 EElayerCell_05.0062.2 2.90985 -1.68 19.6725 5
595 EElayerCell_05.0063.2 -2.90985 1.68 19.6725 5
596 EElayerCell_05.0064.2 -2.90985 -1.68 19.6725 5
597 EElayerCell_05.0065.2 2.90985 2.8 19.6725 5
598 EElayerCell_05.0066.2 2.90985 -2.8 19.6725 5
599 EElayerCell_05.0067.2 -2.90985 2.8 19.6725 5
600 EElayerCell_05.0068.2 -2.90985 -2.8 19.6725 5
601 EElayerCell_05.0069.2 2.90985 3.92 19.6725 5
602 EElayerCell_05.0070.2 2.90985 -3.92 19.6725 5
603 EElayerCell_05.0071.2 -2.90985 3.92 19.6725 5
604 EElayerCell_05.0072.2 -2.90985 -3.92 19.6725 5
605 EElayerCell_05.0073.2 2.90985 5.04 19.6725 5
606 EElayerCell_05.0074.2 2.90985 -5.04 19.6725 5
607 EElayerCell_05.0075.2 -2.90985 5.04 19.6725 5
608 EElayerCell_05.0076.2 -2.90985 -5.04 19.6725 5
609 EElayerCell_05.0077.2 2.90985 6.16 19.6725 5
610 EElayerCell_05.0078.2 2.90985 -6.16 19.6725 5
611 EElayerCell_05.0079.2 -2.90985 6.16 19.6725 5
612 EElayerCell_05.0080.2 -2.90985 -6.16 19.6725 5
613 EElayerCell_05.0081.2 3.87979 0 19.6725 5
614 EElayerCell_05.0082.2 -3.87979 0 19.6725 5
615 EElayerCell_05.0083.2 3.87979 1.12 19.6725 5
616 EElayerCell_05.0084.2 3.87979 -1.12 19.6725 5
617 EElayerCell_05.0085.2 -3.87979 1.12 19.6725 5
618 EElayerCell_05.0086.2 -3.87979 -1.12 19.6725 5
619 EElayerCell_05.0087.2 3.87979 2.24 19.6725 5
620 EElayerCell_05.0088.2 3.87979 -2.24 19.6725 5
621 EElayerCell_05.0089.2 -3.87979 2.24 19.6725 5
622 EElayerCell_05.0090.2 -3.87979 -2.24 19.6725 5
623 EElayerCell_05.0091.2 3.87979 3.36 19.6725 5
624 EElayerCell_05.0092.2 3.87979 -3.36 19.6725 5
625 EElayerCell_05.0093.2 -3.87979 3.36 19.6725 5
626 EElayerCell_05.0094.2 -3.87979 -3.36 19.6725 5
627 EElayerCell_05.0095.2 3.87979 4.48 19.6725 5
628 EElayerCell_05.0096.2 3.87979 -4.48 19.6725 5
629 EElayerCell_05.0097.2 -3.87979 4.48 19.6725 5
630 EElayerCell_05.0098.2 -3.87979 -4.48 19.6725 5
631 EElayerCell_05.0099.2 3.87979 5.6 19.6725 5
632 EElayerCell_05.0100.2 3.87979 -5.6 19.6725 5
633 EElayerCell_05.0101.2 -3.87979 5.6 19.6725 5
634 EElayerCell_05.0102.2 -3.87979 -5.6 19.6725 5
635 EElayerCell_05.0103.2 4.84974 0.56 19.6725 5
636 EElayerCell_05.0104.2 4.84974 -0.56 19.6725 5
637 EElayerCell_05.0105.2 -4.84974 0.56 19.6725 5
638 EElayerCell_05.0106.2 -4.84974 -0.56 19.6725 5
639 EElayerCell_05.0107.2 4.84974 1.68 19.6725 5
640 EElayerCell_05.0108.2 4.84974 -1.68 19.6725 5
641 EElayerCell_05.0109.2 -4.84974 1.68 19.6725 5
642 EElayerCell_05.0110.2 -4.84974 -1.68 19.6725 5
643 EElayerCell_05.0111.2 4.84974 2.8 19.6725 5
644 EElayerCell_05.0112.2 4.84974 -2.8 19.6725 5
645 EElayerCell_05.0113.2 -4.84974 2.8 19.6725 5
646 EElayerCell_05.0114.2 -4.84974 -2.8 19.6725 5
647 EElayerCell_05.0115.2 4.84974 3.92 19.6725 5
648 EElayerCell_05.0116.2 4.84974 -3.92 19.6725 5
649 EElayerCell_05.0117.2 -4.84974 3.92 19.6725 5
650 EElayerCell_05.0118.2 -4.84974 -3.92 19.6725 5
651 EElayerCell_05.0119.2 5.81969 0 19.6725 5
652 EElayerCell_05.0120.2 -5.81969 0 19.6725 5
653 EElayerCell_05.0121.2 5.81969 1.12 19.6725 5
654 EElayerCell_05.0122.2 5.81969 -1.12 19.6725 5
655 EElayerCell_05.0123.2 -5.81969 1.12 19.6725 5
656 EElayerCell_05.0124.2 -5.81969 -1.12 19.6725 5
657 EElayerCell_05.0125.2 5.81969 2.24 19.6725 5
658 EElayerCell_05.0126.2 5.81969 -2.24 19.6725 5
659 EElayerCell_05.0127.2 -5.81969 2.24 19.6725 5
660 EElayerCell_05.0128.2 -5.81969 -2.24 19.6725 5
661 EElayerCell_05.0129.2 6.78964 0.56 19.6725 5
662 EElayerCell_05.0130.2 6.78964 -0.56 19.6725 5
663 EElayerCell_05.0131.2 -6.78964 0.56 19.6725 5
664 EElayerCell_05.0132.2 -6.78964 -0.56 19.6725 5
665 EElayerCell_06.0000.2 0 0 20.5625 6
666 EElayerCell_06.0001.2 0 1.12 20.5625 6
667 EElayerCell_06.0002.2 0 -1.12 20.5625 6
668 EElayerCell_06.0003.2 0 2.24 20.5625 6
669 EElayerCell_06.0004.2 0 -2.24 20.5625 6
670 EElayerCell_06.0005.2 0 3.36 20.5625 6
671 EElayerCell_06.0006.2 0 -3.36 20.5625 6
672 EElayerCell_06.0007.2 0 4.48 20.5625 6
673 EElayerCell_06.0008.2 0 -4.48 20.5625 6
674 EElayerCell_06.0009.2 0 5.6 20.5625 6
675 EElayerCell_06.0010.2 0 -5.6 20.5625 6
676 EElayerCell_06.0011.2 0.969948 0.56 20.5625 6
677 EElayerCell_06.0012.2 0.969948 -0.56 20.5625 6
678 EElayerCell_06.0013.2 -0.969948 0.56 20.5625 6
679 EElayerCell_06.0014.2 -0.969948 -0.56 20.5625 6
680 EElayerCell_06.0015.2 0.969948 1.68 20.5625 6
681 EElayerCell_06.0016.2 0.969948 -1.68 20.5625 6
682 EElayerCell_06.0017.2 -0.969948 1.68 20.5625 6
683 EElayerCell_06.0018.2 -0.969948 -1.68 20.5625 6
684 EElayerCell_06.0019.2 0.969948 2.8 20.5625 6
685 EElayerCell_06.0020.2 0.969948 -2.8 20.5625 6
686 EElayerCell_06.0021.2 -0.969948 2.8 20.5625 6
687 EElayerCell_06.0022.2 -0.969948 -2.8 20.5625 6
688 EElayerCell_06.0023.2 0.969948 3.92 20.5625 6
689 EElayerCell_06.0024.2 0.969948 -3.92 20.5625 6
690 EElayerCell_06.0025.2 -0.969948 3.92 20.5625 6
691 EElayerCell_06.0026.2 -0.969948 -3.92 20.5625 6
692 EElayerCell_06.0027.2 0.969948 5.04 20.5625 6
693 EElayerCell_06.0028.2 0.969948 -5.04 20.5625 6
694 EElayerCell_06.0029.2 -0.969948 5.04 20.5625 6
695 EElayerCell_06.0030.2 -0.969948 -5.04 20.5625 6
696 EElayerCell_06.0031.2 0.969948 6.16 20.5625 6
697 EElayerCell_06.0032.2 0.969948 -6.16 20.5625 6
698 EElayerCell_06.0033.2 -0.969948 6.16 20.5625 6
699 EElayerCell_06.0034.2 -0.969948 -6.16 20.5625 6
700 EElayerCell_06.0035.2 1.9399 0 20.5625 6
701 EElayerCell_06.0036.2 -1.9399 0 20.5625 6
702 EElayerCell_06.0037.2 1.9399 1.12 20.5625 6
703 EElayerCell_06.0038.2 1.9399 -1.12 20.5625 6
704 EElayerCell_06.0039.2 -1.9399 1.12 20.5625 6
705 EElayerCell_06.0040.2 -1.9399 -1.12 20.5625 6
706 EElayerCell_06.0041.2 1.9399 2.24 20.5625 6
707 EElayerCell_06.0042.2 1.9399 -2.24 20.5625 6
708 EElayerCell_06.0043.2 -1.9399 2.24 20.5625 6
709 EElayerCell_06.0044.2 -1.9399 -2.24 20.5625 6
710 EElayerCell_06.0045.2 1.9399 3.36 20.5625 6
711 EElayerCell_06.0046.2 1.9399 -3.36 20.5625 6
712 EElayerCell_06.0047.2 -1.9399 3.36 20.5625 6
713 EElayerCell_06.0048.2 -1.9399 -3.36 20.5625 6
714 EElayerCell_06.0049.2 1.9399 4.48 20.5625 6
715 EElayerCell_06.0050.2 1.9399 -4.48 20.5625 6
716 EElayerCell_06.0051.2 -1.9399 4.48 20.5625 6
717 EElayerCell_06.0052.2 -1.9399 -4.48 20.5625 6
718 EElayerCell_06.0053.2 1.9399 5.6 20.5625 6
719 EElayerCell_06.0054.2 1.9399 -5.6 20.5625 6
720 EElayerCell_06.0055.2 -1.9399 5.6 20.5625 6
721 EElayerCell_06.0056.2 -1.9399 -5.6 20.5625 6
722 EElayerCell_06.0057.2 2.90985 0.56 20.5625 6
723 EElayerCell_06.0058.2 2.90985 -0.56 20.5625 6
724 EElayerCell_06.0059.2 -2.90985 0.56 20.5625 6
725 EElayerCell_06.0060.2 -2.90985 -0.56 20.5625 6
726 EElayerCell_06.0061.2 2.90985 1.68 20.5625 6
727 EElayerCell_06.0062.2 2.90985 -1.68 20.5625 6
728 EElayerCell_06.0063.2 -2.90985 1.68 20.5625 6
729 EElayerCell_06.0064.2 -2.90985 -1.68 20.5625 6
730 EElayerCell_06.0065.2 2.90985 2.8 20.5625 6
731 EElayerCell_06.0066.2 2.90985 -2.8 20.5625 6
732 EElayerCell_06.0067.2 -2.90985 2.8 20.5625 6
733 EElayerCell_06.0068.2 -2.90985 -2.8 20.5625 6
734 EElayerCell_06.0069.2 2.90985 3.92 20.5625 6
735 EElayerCell_06.0070.2 2.90985 -3.92 20.5625 6
736 EElayerCell_06.0071.2 -2.90985 3.92 20.5625 6
737 EElayerCell_06.0072.2 -2.90985 -3.92 20.5625 6
738 EElayerCell_06.0073.2 2.90985 5.04 20.5625 6
739 EElayerCell_06.0074.2 2.90985 -5.04 20.5625 6
740 EElayerCell_06.0075.2 -2.90985 5.04 20.5625 6
741 EElayerCell_06.0076.2 -2.90985 -5.04 20.5625 6
742 EElayerCell_06.0077.2 2.90985 6.16 20.5625 6
743 EElayerCell_06.0078.2 2.90985 -6.16 20.5625 6
744 EElayerCell_06.0079.2 -2.90985 6.16 20.5625 6
745 EElayerCell_06.0080.2 -2.90985 -6.16 20.5625 6
746 EElayerCell_06.0081.2 3.87979 0 20.5625 6
747 EElayerCell_06.0082.2 -3.87979 0 20.5625 6
748 EElayerCell_06.0083.2 3.87979 1.12 20.5625 6
749 EElayerCell_06.0084.2 3.87979 -1.12 20.5625 6
750 EElayerCell_06.0085.2 -3.87979 1.12 20.5625 6
751 EElayerCell_06.0086.2 -3.87979 -1.12 20.5625 6
752 EElayerCell_06.0087.2 3.87979 2.24 20.5625 6
753 EElayerCell_06.0088.2 3.87979 -2.24 20.5625 6
754 EElayerCell_06.0089.2 -3.87979 2.24 20.5625 6
755 EElayerCell_06.0090.2 -3.87979 -2.24 20.5625 6
756 EElayerCell_06.0091.2 3.87979 3.36 20.5625 6
757 EElayerCell_06.0092.2 3.87979 -3.36 20.5625 6
758 EElayerCell_06.0093.2 -3.87979 3.36 20.5625 6
759 EElayerCell_06.0094.2 -3.87979 -3.36 20.5625 6
760 EElayerCell_06.0095.2 3.87979 4.48 20.5625 6
761 EElayerCell_06.0096.2 3.87979 -4.48 20.5625 6
762 EElayerCell_06.0097.2 -3.87979 4.48 20.5625 6
763 EElayerCell_06.0098.2 -3.87979 -4.48 20.5625 6
764 EElayerCell_06.0099.2 3.87979 5.6 20.5625 6
765 EElayerCell_06.0100.2 3.87979 -5.6 20.5625 6
766 EElayerCell_06.0101.2 -3.87979 5.6 20.5625 6
767 EElayerCell_06.0102.2 -3.87979 -5.6 20.5625 6
768 EElayerCell_06.0103.2 4.84974 0.56 20.5625 6
769 EElayerCell_06.0104.2 4.84974 -0.56 20.5625 6
770 EElayerCell_06.0105.2 -4.84974 0.56 20.5625 6
771 EElayerCell_06.0106.2 -4.84974 -0.56 20.5625 6
772 EElayerCell_06.0107.2 4.84974 1.68 20.5625 6
773 EElayerCell_06.0108.2 4.84974 -1.68 20.5625 6
774 EElayerCell_06.0109.2 -4.84974 1.68 20.5625 6
775 EElayerCell_06.0110.2 -4.84974 -1.68 20.5625 6
776 EElayerCell_06.0111.2 4.84974 2.8 20.5625 6
777 EElayerCell_06.0112.2 4.84974 -2.8 20.5625 6
778 EElayerCell_06.0113.2 -4.84974 2.8 20.5625 6
779 EElayerCell_06.0114.2 -4.84974 -2.8 20.5625 6
780 EElayerCell_06.0115.2 4.84974 3.92 20.5625 6
781 EElayerCell_06.0116.2 4.84974 -3.92 20.5625 6
782 EElayerCell_06.0117.2 -4.84974 3.92 20.5625 6
783 EElayerCell_06.0118.2 -4.84974 -3.92 20.5625 6
784 EElayerCell_06.0119.2 5.81969 0 20.5625 6
785 EElayerCell_06.0120.2 -5.81969 0 20.5625 6
786 EElayerCell_06.0121.2 5.81969 1.12 20.5625 6
787 EElayerCell_06.0122.2 5.81969 -1.12 20.5625 6
788 EElayerCell_06.0123.2 -5.81969 1.12 20.5625 6
789 EElayerCell_06.0124.2 -5.81969 -1.12 20.5625 6
790 EElayerCell_06.0125.2 5.81969 2.24 20.5625 6
791 EElayerCell_06.0126.2 5.81969 -2.24 20.5625 6
792 EElayerCell_06.0127.2 -5.81969 2.24 20.5625 6
793 EElayerCell_06.0128.2 -5.81969 -2.24 20.5625 6
794 EElayerCell_06.0129.2 6.78964 0.56 20.5625 6
795 EElayerCell_06.0130.2 6.78964 -0.56 20.5625 6
796 EElayerCell_06.0131.2 -6.78964 0.56 20.5625 6
797 EElayerCell_06.0132.2 -6.78964 -0.56 20.5625 6
798 EElayerCell_07.0000.2 0 0 22.6775 7
799 EElayerCell_07.0001.2 0 1.12 22.6775 7
800 EElayerCell_07.0002.2 0 -1.12 22.6775 7
801 EElayerCell_07.0003.2 0 2.24 22.6775 7
802 EElayerCell_07.0004.2 0 -2.24 22.6775 7
803 EElayerCell_07.0005.2 0 3.36 22.6775 7
804 EElayerCell_07.0006.2 0 -3.36 22.6775 7
805 EElayerCell_07.0007.2 0 4.48 22.6775 7
806 EElayerCell_07.0008.2 0 -4.48 22.6775 7
807 EElayerCell_07.0009.2 0 5.6 22.6775 7
808 EElayerCell_07.0010.2 0 -5.6 22.6775 7
809 EElayerCell_07.0011.2 0.969948 0.56 22.6775 7
810 EElayerCell_07.0012.2 0.969948 -0.56 22.6775 7
811 EElayerCell_07.0013.2 -0.969948 0.56 22.6775 7
812 EElayerCell_07.0014.2 -0.969948 -0.56 22.6775 7
813 EElayerCell_07.0015.2 0.969948 1.68 22.6775 7
814 EElayerCell_07.0016.2 0.969948 -1.68 22.6775 7
815 EElayerCell_07.0017.2 -0.969948 1.68 22.6775 7
816 EElayerCell_07.0018.2 -0.969948 -1.68 22.6775 7
817 EElayerCell_07.0019.2 0.969948 2.8 22.6775 7
818 EElayerCell_07.0020.2 0.969948 -2.8 22.6775 7
819 EElayerCell_07.0021.2 -0.969948 2.8 22.6775 7
820 EElayerCell_07.0022.2 -0.969948 -2.8 22.6775 7
821 EElayerCell_07.0023.2 0.969948 3.92 22.6775 7
822 EElayerCell_07.0024.2 0.969948 -3.92 22.6775 7
823 EElayerCell_07.0025.2 -0.969948 3.92 22.6775 7
824 EElayerCell_07.0026.2 -0.969948 -3.92 22.6775 7
825 EElayerCell_07.0027.2 0.969948 5.04 22.6775 7
826 EElayerCell_07.0028.2 0.969948 -5.04 22.6775 7
827 EElayerCell_07.0029.2 -0.969948 5.04 22.6775 7
828 EElayerCell_07.0030.2 -0.969948 -5.04 22.6775 7
829 EElayerCell_07.0031.2 0.969948 6.16 22.6775 7
830 EElayerCell_07.0032.2 0.969948 -6.16 22.6775 7
831 EElayerCell_07.0033.2 -0.969948 6.16 22.6775 7
832 EElayerCell_07.0034.2 -0.969948 -6.16 22.6775 7
833 EElayerCell_07.0035.2 1.9399 0 22.6775 7
834 EElayerCell_07.0036.2 -1.9399 0 22.6775 7
835 EElayerCell_07.0037.2 1.9399 1.12 22.6775 7
836 EElayerCell_07.0038.2 1.9399 -1.12 22.6775 7
837 EElayerCell_07.0039.2 -1.9399 1.12 22.6775 7
838 EElayerCell_07.0040.2 -1.9399 -1.12 22.6775 7
839 EElayerCell_07.0041.2 1.9399 2.24 22.6775 7
840 EElayerCell_07.0042.2 1.9399 -2.24 22.6775 7
841 EElayerCell_07.0043.2 -1.9399 2.24 22.6775 7
842 EElayerCell_07.0044.2 -1.9399 -2.24 22.6775 7
843 EElayerCell_07.0045.2 1.9399 3.36 22.6775 7
844 EElayerCell_07.0046.2 1.9399 -3.36 22.6775 7
845 EElayerCell_07.0047.2 -1.9399 3.36 22.6775 7
846 EElayerCell_07.0048.2 -1.9399 -3.36 22.6775 7
847 EElayerCell_07.0049.2 1.9399 4.48 22.6775 7
848 EElayerCell_07.0050.2 1.9399 -4.48 22.6775 7
849 EElayerCell_07.0051.2 -1.9399 4.48 22.6775 7
850 EElayerCell_07.0052.2 -1.9399 -4.48 22.6775 7
851 EElayerCell_07.0053.2 1.9399 5.6 22.6775 7
852 EElayerCell_07.0054.2 1.9399 -5.6 22.6775 7
853 EElayerCell_07.0055.2 -1.9399 5.6 22.6775 7
854 EElayerCell_07.0056.2 -1.9399 -5.6 22.6775 7
855 EElayerCell_07.0057.2 2.90985 0.56 22.6775 7
856 EElayerCell_07.0058.2 2.90985 -0.56 22.6775 7
857 EElayerCell_07.0059.2 -2.90985 0.56 22.6775 7
